0890980G,340,Collège Abel Minard,Public,7,89418
0890494D,101,Ecole maternelle Françoise Dolto,Public,7,89418
0891015V,380,Maison Familiale Rurale de Toucy,Privé,7,89419
0890035E,340,Collège Pierre Larousse,Public,7,89419
0891094F,390,Section d'enseignement général et professionnel adapté du Collège Pierre Larousse,Public,7,89419
0890382G,101,Ecole maternelle,Public,7,89419
0890381F,151,Ecole élémentaire,Public,7,89419
0891168L,300,Lycée général et technologique Pierre Larousse,Public,7,89419
0890359G,151,ECOLE PRIMAIRE PUBLIQUE,Public,7,89420
0890488X,151,Ecole élémentaire,Public,7,89423
0890555V,151,Ecole primaire,Public,7,89425
0890304X,151,Ecole primaire,Public,7,89426
0890452H,151,ECOLE PRIMAIRE PUBLIQUE,Public,7,89427
0890885D,151,Ecole élémentaire,Public,7,89428
0890645T,151,Ecole élémentaire,Public,7,89430
0890564E,151,Ecole primaire,Public,7,89432
0890261A,151,Ecole élémentaire,Public,7,89434
0890556W,151,Ecole primaire,Public,7,89436
0890646U,151,Ecole élémentaire,Public,7,89437
0890045R,307,"Lycée d'enseignement général, technologique et professionnel agricole d'Auxerre-Venoy",Public,7,89438
0890437S,151,Ecole primaire,Public,7,89438
0890658G,151,Ecole primaire,Public,7,89439
0891184D,101,Ecole maternelle,Public,7,89440
0890037G,340,Collège André Leroi-Gourhan,Public,7,89441
0890947W,101,Ecole maternelle,Public,7,89441
0890513Z,151,Ecole élémentaire,Public,7,89441
0891116E,151,Ecole élémentaire,Public,7,89443
0891112A,101,Ecole maternelle,Public,7,89443
0890533W,151,Ecole primaire,Public,7,89446
0890888G,151,Ecole élémentaire LES ECUREUILS,Public,7,89449
0891020A,101,Ecole maternelle,Public,7,89449
0890581Y,151,Ecole primaire,Public,7,89450
0890565F,151,Ecole élémentaire,Public,7,89451
0890454K,151,Ecole primaire,Public,7,89453
0890215A,151,Ecole élémentaire,Public,7,89456
0890826P,151,Ecole élémentaire Jean-Baptiste Chauveau,Public,7,89460
0890907C,101,Ecole maternelle Rosa Bonheur,Public,7,89460
0891186F,340,Collège Claude Debussy,Public,7,89460
0890924W,101,Ecole maternelle Desnos,Public,7,89461
0890038H,340,Collège Gaston Ramon,Public,7,89461
0890883B,151,Ecole élémentaire,Public,7,89461
0890388N,151,Ecole élémentaire des Ouistitis,Public,7,89462
0890647V,151,Ecole primaire,Public,7,89463
0890540D,340,Collège Chateaubriand,Public,7,89464
0890733N,151,Ecole élémentaire Paul Bert,Public,7,89464
0890735R,101,Ecole maternelle de la Tour,Public,7,89464
0890970W,101,Ecole maternelle Les SabLes Rouges,Public,7,89464
0890734P,151,Ecole élémentaire Joubert,Public,7,89464
0890805S,151,Ecole primaire privée Saint Louis,Privé,7,89464
0890220F,151,Ecole maternelle,Public,7,89467
0891277E,380,Maison Familiale Rurale de Villevalli,Privé,7,89468
0890632D,151,Ecole primaire,Public,7,89468
0890967T,151,Ecole primaire,Public,7,89469
0890721A,151,ECOLE ELEMENTAIRE PUBLIQUE,Public,7,89471
0891158A,151,Ecole maternelle,Public,7,89472
0890489Y,151,Ecole élémentaire,Public,7,89474
0890933F,151,Ecole primaire,Public,7,89478
0890703F,151,Ecole élémentaire Jacques Prévert,Public,7,89480
0891175U,101,Ecole maternelle Françoise Dolto,Public,7,89480
0891259K,151,Ecole élémentaire,Public,7,89483
0900400W,151,Ecole primaire,Public,3,90001
0900224E,151,Ecole élémentaire,Public,3,90003
0900352U,101,Ecole maternelle,Public,3,90004
0900402Y,151,Ecole élémentaire,Public,3,90004
0900226G,151,Ecole élémentaire,Public,3,90005
0900227H,151,Ecole élémentaire,Public,3,90006
0900228J,151,Ecole élémentaire,Public,3,90007
0900326R,151,Ecole élémentaire Maurice Henry,Public,3,90008
0900355X,320,"Lycée professionnel Denis Diderot - Lycée des métiers de l'électricité, des technologies numériques et de la productique",Public,3,90008
0900461M,335,SGT Diderot,Public,3,90008
0900229K,101,Ecole maternelle Jacques Pignot,Public,3,90008
0900275K,340,Collège Saint-Exupéry,Public,3,90009
0900173Z,101,Ecole maternelle Les Oisillons,Public,3,90009
0900175B,151,Ecole élémentaire Centre A,Public,3,90009
0900174A,101,Ecole maternelle Cité Borneque,Public,3,90009
0900176C,151,Ecole élémentaire F. Bolle,Public,3,90009
0900299L,101,Ecole maternelle Les Canetons,Public,3,90009
0900235S,340,Collège privé Notre-Dame des Anges,Privé,3,90010
0900379Y,151,Ecole élémentaire Les Barres,Public,3,90010
0900020H,151,Ecole élémentaire Louis Pergaud,Public,3,90010
0900030U,300,Lycée général et technologique privé Sainte Marie,Privé,3,90010
0900118P,101,Ecole maternelle René Rucklin,Public,3,90010
0900121T,101,Ecole maternelle Victor Hugo,Public,3,90010
0900122U,101,Ecole maternelle Châteaudun,Public,3,90010
0900364G,101,Ecole maternelle Victor Schoelcher,Public,3,90010
0900370N,151,Ecole élémentaire Saint-Exupéry,Public,3,90010
0900421U,151,Ecole élémentaire Pierre Dreyfus-Schmidt,Public,3,90010
0900004R,300,Lycée général et technologique Raoul Follereau,Public,3,90010
0900006T,340,Collège Léonard de Vinci,Public,3,90010
0900018F,340,Collège Arthur Rimbaud,Public,3,90010
0900123V,101,Ecole maternelle Raymond Aubert,Public,3,90010
0900210P,151,Ecole élémentaire Raymond Aubert,Public,3,90010
0900236T,320,Lycée professionnel Raoul Follereau,Public,3,90010
0900258S,390,Section d'enseignement général et professionnel adapté du Collège Simone Signoret,Public,3,90010
0900262W,151,Ecole primaire privée Sainte Marie,Privé,3,90010
0900313B,390,Section d'enseignement général et professionnel adapté du Collège Vauban,Public,3,90010
0900316E,151,Ecole élémentaire Emile Géhant,Public,3,90010
0900386F,151,Ecole élementaire Hubert Metzger,Public,3,90010
0900425Y,320,Lycée professionnel privé Saint Joseph,Privé,3,90010
0900458J,151,ECOLE Montessori,Privé,3,90010
0900035Z,320,Ecole d'esthétique Silvia Terrade Belfort,Privé,3,90010
0900017E,340,Collège Châteaudun,Public,3,90010
0900216W,151,Ecole élémentaire Jean Moulin,Public,3,90010
0900249G,101,Ecole maternelle Pauline Kergomard,Public,3,90010
0900365H,151,Ecole élémentaire Victor Schoelcher,Public,3,90010
0900369M,151,Ecole élémentaire Victor Hugo,Public,3,90010
0900371P,151,Ecole élémentaire René Rucklin,Public,3,90010
0900029T,300,Lycée général et technologique privé Notre-Dame des Anges,Privé,3,90010
0900003P,300,Lycée général et technologique Gustave Courbet,Public,3,90010
0900110F,101,Ecole maternelle Pierre Dreyfus-Schmidt,Public,3,90010
0900115L,101,Ecole maternelle Emile Géhant,Public,3,90010
0900117N,101,Ecole maternelle Les Barres,Public,3,90010
0900252K,101,Ecole maternelle Louis Pergaud,Public,3,90010
0900261V,151,Ecole primaire privée Saint Joseph,Privé,3,90010
0900263X,151,Ecole primaire privée Notre-Dame des Anges,Privé,3,90010
0900295G,340,Collège Vauban,Public,3,90010
0900359B,101,Ecole maternelle Louis Aragon,Public,3,90010
0900002N,300,Lycée général et technologique Condorcet,Public,3,90010
0900111G,101,Ecole maternelle Saint-Exupéry,Public,3,90010
0900114K,101,Ecole maternelle Hubert Metzger,Public,3,90010
0900120S,101,Ecole maternelle Frédéric-Auguste Bartholdi,Public,3,90010
0900204H,151,Ecole primaire Jean Jaurès,Public,3,90010
0900209N,151,Ecole élémentaire de Châteaudun,Public,3,90010
0900250H,101,Ecole maternelle Martin Luther King,Public,3,90010
0900335A,340,Collège privé Sainte Marie,Privé,3,90010
0900351T,340,Collège Simone Signoret,Public,3,90010
0900360C,151,Ecole élémentaire Louis Aragon,Public,3,90010
0900422V,151,Ecole élémentaire Jules Heidet,Public,3,90010
0900342H,101,Ecole maternelle,Public,3,90012
0900179F,151,Ecole élémentaire,Public,3,90012
0900180G,101,Ecole maternelle,Public,3,90013
0900181H,101,Ecole maternelle,Public,3,90014
0900183K,151,Ecole élémentaire,Public,3,90017
0900323M,101,Ecole maternelle,Public,3,90017
0900185M,151,Ecole élémentaire,Public,3,90018
0900187P,151,Ecole élémentaire,Public,3,90020
0900389J,151,Ecole élémentaire,Public,3,90021
0900279P,151,Ecole élémentaire,Public,3,90022
0900189S,101,Ecole maternelle Françoise Dolto,Public,3,90022
0900193W,151,Ecole élémentaire G. Schouler,Public,3,90023
0900194X,151,Ecole élémentaire,Public,3,90024
0900195Y,151,Ecole élémentaire,Public,3,90025
0900196Z,151,Ecole primaire,Public,3,90026
0900032W,340,Collège privé La Providence,Privé,3,90026
0900260U,151,Ecole privée La Providence,Privé,3,90026
0900198B,151,Ecole élémentaire,Public,3,90028
0900280R,151,Ecole primaire Jean de la Fontaine,Public,3,90029
0900141P,151,Ecole élémentaire,Public,3,90030
0900237U,340,Collège Mozart,Public,3,90032
0900257R,151,Ecole primaire Anne Frank,Public,3,90032
0900264Y,151,Ecole primaire privée Notre-Dame Auxiliatrice,Privé,3,90032
0900354W,151,Ecole primaire Saint-Exupéry,Public,3,90032
0900019G,320,"Lycée professionnel Jules Ferry - Lycée des métiers des services aux collectivités, aux entreprises et à la personne",Public,3,90033
0900301N,101,Ecole maternelle Le Moulin des Prés,Public,3,90033
0900007U,340,Collège Jules Ferry,Public,3,90033
0900147W,101,Ecole maternelle Louis Pergaud,Public,3,90033
0900276L,390,Section d'enseignement général et professionnel adapté du Collège Jules Ferry,Public,3,90033
0900152B,151,Ecole élémentaire Marronniers,Public,3,90033
0900373S,151,Ecole primaire L. Michel,Public,3,90033
0900153C,151,Ecole élémentaire,Public,3,90034
0900324N,101,Ecole maternelle Pauline Kergomard,Public,3,90035
0900154D,151,Ecole élémentaire Dorans,Public,3,90035
0900156F,151,Ecole primaire,Public,3,90037
0900281S,151,Ecole élémentaire Jacques-Yves Cousteau,Public,3,90039
0900300M,101,Ecole maternelle Jacques-Yves Cousteau,Public,3,90039
0900320J,151,Ecole primaire Haroun Tazieff,Public,3,90039
0900327S,101,Ecole maternelle,Public,3,90041
0900162M,151,Ecole élémentaire,Public,3,90041
0900367K,151,Ecole élémentaire des Sources,Public,3,90042
0900366J,101,Ecole maternelle des Sources,Public,3,90042
0900166S,151,Ecole élémentaire Anne De Rosso,Public,3,90043
0900168U,151,Ecole primaire,Public,3,90045
0900170W,151,Ecole élémentaire,Public,3,90046
0900140N,151,Ecole élémentaire,Public,3,90047
0900090J,151,Ecole primaire Saint-Exupéry,Public,3,90049
0900092L,151,Ecole élémentaire,Public,3,90051
0900009W,340,Collège Val de Rosemont,Public,3,90052
0900094N,151,Ecole élémentaire  Lhomme-Benoît,Public,3,90052
0900093M,101,Ecole maternelle du Chantoiseau,Public,3,90052
0900265Z,151,Ecole primaire privée Saint-Martin,Privé,3,90053
0900337C,151,Ecole élémentaire,Public,3,90053
0900096R,101,Ecole maternelle,Public,3,90053
0900099U,151,Ecole primaire Berthe Chapuis,Public,3,90054
0900315D,151,Ecole élémentaire,Public,3,90055
0900286X,101,Ecole maternelle,Public,3,90056
0900100V,151,Ecole élémentaire,Public,3,90056
0900102X,151,Ecole élémentaire,Public,3,90057
0900089H,151,Ecole primaire publique,Public,3,90058
0900233P,151,Ecole élémentaire,Public,3,90059
0900087F,151,Ecole primaire,Public,3,90062
0900086E,151,Ecole élémentaire,Public,3,90063
0900084C,151,Ecole élémentaire,Public,3,90064
0900353V,101,Ecole maternelle,Public,3,90065
0900336B,151,Ecole élémentaire,Public,3,90065
0900288Z,151,Ecole élémentaire,Public,3,90067
0900080Y,151,Ecole élémentaire,Public,3,90068
0900374T,101,Ecole maternelle,Public,3,90069
0900372R,151,Ecole élémentaire,Public,3,90069
0900076U,151,Ecole élémentaire,Public,3,90070
0900075T,151,Ecole élémentaire,Public,3,90071
0900011Y,340,Collège Camille Claudel,Public,3,90071
0900318G,101,Ecole maternelle,Public,3,90071
0900277M,340,Collège Lucie Aubrac,Public,3,90072
0900073R,151,Ecole primaire,Public,3,90072
0900066H,151,Ecole élémentaire du Centre,Public,3,90075
0900350S,101,Ecole maternelle du Centre,Public,3,90075
0900070M,101,Ecole maternelle Jean Macé,Public,3,90075
0900256P,151,Ecole élémentaire Martinet,Public,3,90075
0900065G,151,Ecole primaire,Public,3,90076
0900062D,151,Ecole élémentaire,Public,3,90078
0900061C,151,Ecole élémentaire,Public,3,90079
0900060B,151,Ecole élémentaire,Public,3,90080
0900361D,101,Ecole maternelle de la Baroche,Public,3,90080
0900356Y,151,Ecole élémentaire,Public,3,90081
0900057Y,151,Ecole élémentaire,Public,3,90084
0900053U,151,Ecole élémentaire Marie-France MOINE,Public,3,90087
0900052T,151,Ecole élémentaire François Rabelais,Public,3,90088
0900401X,101,Ecole maternelle,Public,3,90088
0900013A,340,Collège Michel Colucci,Public,3,90089
0900049P,151,Ecole élémentaire,Public,3,90089
0900050R,101,Ecole maternelle,Public,3,90089
0900047M,151,Ecole élémentaire,Public,3,90090
0900046L,151,Ecole primaire de Saint Germain le Chatelet,Public,3,90091
0900321K,101,Ecole maternelle,Public,3,90093
0900390K,101,Ecole maternelle,Public,3,90095
0900139M,151,Ecole élémentaire,Public,3,90097
0900133F,151,Ecole primaire V. Frahier,Public,3,90099
0900246D,300,Lycée d'enseignement général et technologique agricole de Valdoie,Public,3,90099
0900134G,151,Ecole élémentaire Kiffel-Chénier,Public,3,90099
0900014B,340,Collège René Goscinny,Public,3,90099
0900137K,101,Ecole maternelle Centre,Public,3,90099
0900130C,151,Ecole élémentaire,Public,3,90101
0900399V,151,Ecole élémentaire Jean Moulin,Public,3,90102
0900448Y,101,Ecole maternelle VETRIGNE,Public,3,90103
0900126Y,151,Ecole primaire Henri Muller,Public,3,90104
0900388H,101,Ecole maternelle,Public,3,90105
0910120L,151,Ecole élémentaire Le Petit Nice,Public,25,91016
0910966F,101,Ecole maternelle Le Petit Nice,Public,25,91016
0910066C,151,Ecole élémentaire Les Châtaigniers,Public,25,91017
0911987R,101,Ecole maternelle Le Château,Public,25,91017
0911374Z,101,Ecole maternelle La Remarde,Public,25,91021
0910878K,151,Ecole primaire privée Jeanne d'Arc,Privé,25,91021
0910555J,101,Ecole maternelle Anatole France,Public,25,91021
0910956V,151,Ecole élémentaire Edouard Herriot,Public,25,91021
0911632E,300,Lycée général et technologique René Cassin,Public,25,91021
0911961M,300,Lycée général et technologique Edmond Michelet,Public,25,91021
0911969W,151,Ecole élémentaire Victor Hugo,Public,25,91021
0910628N,320,Lycée professionnel Paul Belmondo,Public,25,91021
0911205R,101,Ecole maternelle Edouard Herriot,Public,25,91021
0910539S,101,Ecole maternelle Pauline Kergomard,Public,25,91027
0911364N,151,Ecole élémentaire Pasteur,Public,25,91027
0910263S,151,Ecole élémentaire Edouard Branly,Public,25,91027
0910542V,101,Ecole maternelle Albert Calmette,Public,25,91027
0911027X,340,Collège Michel Richard Delalande,Public,25,91027
0911137S,101,Ecole maternelle Antoine de Saint-Exupéry,Public,25,91027
0911720A,151,Ecole élémentaire Saint-Exupéry,Public,25,91027
0911745C,340,Collège privé Saint Charles,Privé,25,91027
0912264S,390,Section d'enseignement général et professionnel adapté privé du collège Saint Charles,Privé,25,91027
0910540T,101,Ecole maternelle Jean de La Fontaine,Public,25,91027
0910808J,300,Lycée général et technologique privé Saint Charles,Privé,25,91027
0910880M,151,Ecole primaire privée Saint Charles,Privé,25,91027
0911035F,101,Ecole maternelle Jules Ferry,Public,25,91027
0911337J,390,Section d'enseignement général et professionnel adapté du Collège Delalande,Public,25,91027
0911628A,101,Ecole maternelle Jacques Prévert,Public,25,91027
0910025H,340,Collège Wolfgang Amadeus Mozart,Public,25,91027
0910268X,151,Ecole élémentaire Jules Ferry,Public,25,91027
0910541U,101,Ecole maternelle Charles Perrault,Public,25,91027
0911206S,101,Ecole maternelle La Rougette,Public,25,91027
0912092E,334,Section d'enseignement professionnel du lycée polyvalent Clément Ader,Public,25,91027
0910265U,151,Ecole élémentaire Flammarion Camille,Public,25,91027
0910267W,151,Ecole élémentaire Jean Jaurès,Public,25,91027
0910270Z,151,Ecole élémentaire Pierre et Marie Curie,Public,25,91027
0910623H,300,Lycée général et technologique Marcel Pagnol,Public,25,91027
0910676R,306,Lycée polyvalent Clément Ader,Public,25,91027
0912350K,151,Ecole primaire Jean-Baptiste de La Salle,Public,25,91027
0910084X,151,Ecole primaire école publique,Public,25,91035
0910139G,151,Ecole élémentaire,Public,25,91038
0910407Y,151,Ecole primaire école publique,Public,25,91041
0911725F,151,Ecole primaire Les Marais,Public,25,91044
0912324G,151,école primaire Les Hauts Fresnais,Public,25,91044
0911286D,151,Ecole Primaire Saint-Martin,Public,25,91045
0910286S,151,Ecole élémentaire Jules Ferry,Public,25,91045
0911516D,101,Ecole maternelle La Croix Boissée,Public,25,91045
0910575F,101,Ecole maternelle Pasteur,Public,25,91045
0910773W,340,Collège Le Saussay,Public,25,91045
0911967U,151,Ecole Primaire Henri GWOZDZ,Public,25,91047
0911280X,101,Ecole maternelle Les Eaux Vives,Public,25,91064
0910359W,151,Ecole élémentaire Les Castors,Public,25,91064
0910097L,151,Ecole élémentaire,Public,25,91069
0910123P,151,Ecole Primaire La Garenne,Public,25,91075
0912020B,101,Ecole maternelle publique,Public,25,91079
0910124R,151,Ecole élémentaire publique,Public,25,91079
0911849R,101,Ecole maternelle niki de saint phalle,Public,25,91080
0910143L,151,Ecole élémentaire Anne Frank,Public,25,91080
0910093G,151,Ecole élémentaire école publique,Public,25,91081
0910068E,151,Ecole élémentaire Fontaine Saint Lubin,Public,25,91085
0910881N,151,Ecole primaire privée Thomas Becket,Privé,25,91085
0911514B,101,Ecole maternelle Fontaine Saint Lubin,Public,25,91085
0911407K,101,Ecole maternelle François Mauriac,Public,25,91086
0911451H,101,Ecole maternelle Jean Mermoz,Public,25,91086
0911452J,151,Ecole  élémentaire Jean Mermoz,Public,25,91086
0911515C,101,Ecole maternelle André Malraux,Public,25,91086
0912013U,334,Section d'enseignement professionnel du lycée polyvalent François Truffaut,Public,25,91086
0911340M,340,Collège Charles Péguy,Public,25,91086
0911590J,101,Ecole maternelle Saint-Exupéry,Public,25,91086
0911598T,151,Ecole élémentaire André Malraux,Public,25,91086
0911937L,306,Lycée polyvalent François Truffaut,Public,25,91086
0911597S,151,Ecole élémentaire Saint-Exupéry,Public,25,91086
0910273C,151,Ecole élémentaire François Mauriac,Public,25,91086
0910330P,151,Ecole primaire  JEAN-THEODORE LEPEINTRE,Public,25,91093
0910144M,151,Ecole élémentaire Porte aux Loups,Public,25,91095
0911268J,101,Ecole maternelle La Vallée Rossignol,Public,25,91095
0911050X,151,Ecole élémentaire La Nérac,Public,25,91097
0912397L,151,Ecole élémentaire privée Crayons de Miel,Privé,25,91097
0910663B,101,Ecole maternelle Le Rochopt,Public,25,91097
0911154K,101,Ecole maternelle La Nérac,Public,25,91097
0912432Z,340,Ecole secondaire privée Crayons Miel,Privé,25,91097
0911022S,340,Collège André Dunoyer de Segonzac,Public,25,91097
0910673M,151,Ecole élémentaire  Rochopt,Public,25,91097
0910195T,151,Ecole élémentaire école publique,Public,25,91098
0910147R,151,Ecole élémentaire Les Singes Verts,Public,25,91099
0911553U,101,Ecole maternelle Pierre Siriex,Public,25,91099
0912106V,101,Ecole maternelle école publique,Public,25,91100
0910409A,151,Ecole élémentaire Langevin-Wallon,Public,25,91103
0910780D,151,Ecole élémentaire Jean Macé,Public,25,91103
0910957W,151,Ecole élémentaire Jean Moulin,Public,25,91103
0910975R,306,Lycée polyvalent Jean-Pierre Timbaud,Public,25,91103
0911186V,151,Ecole élémentaire Rosa Parks,Public,25,91103
0911571N,390,Section d'enseignement général et professionnel adapté du Collège Pablo Neruda,Public,25,91103
0910557L,101,Ecole maternelle Lucien Clause,Public,25,91103
0910558M,101,Ecole maternelle Frédéric Joliot-Curie,Public,25,91103
0911774J,101,Ecole maternelle Eugénie Cotton,Public,25,91103
0912315X,151,Ecole primaire Aimé Cesaire,Public,25,91103
0911319P,151,Ecole primaire Louise Michel,Public,25,91103
0910411C,151,Ecole élémentaire Jean-Jaurès,Public,25,91103
0910781E,101,Ecole maternelle Jean Macé,Public,25,91103
0910827E,340,Collège privé Jeanne d'Arc,Privé,25,91103
0911285C,101,Ecole maternelle Jacqueline Auriol,Public,25,91103
0910408Z,151,Ecole élémentaire Gabriel Chevrier,Public,25,91103
0910882P,151,Ecole primaire privée Jeanne d'Arc,Privé,25,91103
0911039K,340,Collège Paul Eluard,Public,25,91103
0911490A,340,Collège Pablo Neruda,Public,25,91103
0912384X,300,Lycée général et technologique Jeanne d'Arc,Privé,25,91103
0911052Z,151,Ecole élémentaire Jean Lurcat,Public,25,91103
0912110Z,334,Section d'enseignement professionnel du lycée polyvalent Jean-Pierre Timbaud,Public,25,91103
0910071H,151,Ecole élémentaire Camille Magne,Public,25,91105
0911053A,101,Ecole maternelle Les Graviers,Public,25,91105
0911129H,151,Ecole élémentaire Le Port Sud,Public,25,91105
0911207T,101,Ecole maternelle Le Port Sud,Public,25,91105
0910072J,151,Ecole primaire Henri Le Cocq,Public,25,91106
0910193R,151,Ecole primaire Maurice Léauté,Public,25,91109
0911390S,101,Ecole maternelle Les Lutins,Public,25,91111
0910331R,151,Ecole élémentaire Les Bosquets,Public,25,91111
0911920T,340,Collège Jean Monnet,Public,25,91111
0912327K,151,Ecole élémentaire privée TARCISIUS,Privé,25,91111
0911368T,151,Ecole primaire François-Joseph Talma,Public,25,91114
0910666E,101,Ecole maternelle La Sablière,Public,25,91114
0910843X,306,"Lycée polyvalent privé St Pierre, lycée des métiers communication, gestion, mercatique, lycée des métiers d'hôtellerie, restauration, tourisme",Privé,25,91114
0911339L,390,Section d'enseignement général et professionnel adapté du Collège Louis Pasteur,Public,25,91114
0910589W,101,Ecole maternelle Les Bosserons,Public,25,91114
0911746D,340,Collège privé Saint Pierre,Privé,25,91114
0911772G,151,Ecole primaire privée La Montessorine,Privé,25,91114
0910009R,340,Collège Louis Pasteur,Public,25,91114
0910225A,151,Ecole élémentaire Les Ombrages,Public,25,91114
0910587U,101,École maternelle Robert Dubois,Public,25,91114
0910783G,151,Ecole élémentaire Jean Merlette,Public,25,91114
0911369U,101,Ecole maternelle Soulins,Public,25,91114
0911021R,300,Lycée général et technologique François-Joseph Talma,Public,25,91114
0910714G,340,Collège Albert Camus,Public,25,91114
0910224Z,151,Ecole élémentaire Robert Dubois,Public,25,91114
0910586T,101,Ecole maternelle Le Chêne,Public,25,91114
0910588V,101,Ecole maternelle Les Sauvageons,Public,25,91114
0910782F,101,Ecole maternelle Le Champ Fleuri,Public,25,91114
0910883R,151,Ecole primaire privée Saint Pierre,Privé,25,91114
0911234X,101,Ecole maternelle La Vigne des Champs,Public,25,91114
0911427G,151,Ecole élémentaire Le Chêne,Public,25,91114
0910227C,151,Ecole élémentaire Les Mardelles,Public,25,91114
0911269K,101,Ecole maternelle LES BLEUETS,Public,25,91115
0911228R,151,Ecole élémentaire Les Coquelicots,Public,25,91115
0910099N,151,Ecole élémentaire école publique,Public,25,91121
0910610U,101,Ecole maternelle Léopold Gardey,Public,25,91122
0911523L,151,Ecole élémentaire La Guyonnerie,Public,25,91122
0910967G,340,Collège La Guyonnerie,Public,25,91122
0911789A,151,Ecole élémentaire Quatre Coins,Public,25,91122
0910361Y,151,Ecole élémentaire Leopold Gardey,Public,25,91122
0911055C,101,Ecole maternelle La Guyonnerie,Public,25,91122
0911264E,306,Lycée polyvalent privé - Section de Technicien Supérieur - Classes Préparatoires aux Grandes Ecoles d'Optométrie,Privé,25,91122
0911790B,101,Ecole maternelle Les 4 Coins,Public,25,91122
0910630R,306,"Lycée polyvalent Alexandre Denis, lycée des métiers de l'aéronautique, du transport et de la logistique",Public,25,91129
0911512Z,101,Ecole maternelle René Boinier,Public,25,91129
0910149T,151,Ecole élémentaire Les Hélices Vertes,Public,25,91129
0910191N,151,Ecole élémentaire La Chalouette,Public,25,91130
0911711R,101,Ecole maternelle La Marette,Public,25,91130
0910125S,151,Ecole primaire Phalier Jacques Sardon,Public,25,91131
0910152W,151,Ecole primaire Gabriel Bolifraud,Public,25,91132
0912233H,340,Collège Olympe de Gouges,Public,25,91135
0910289V,151,Ecole élémentaire Hameau de Beauvais,Public,25,91135
0910288U,151,Ecole élémentaire Chancolia,Public,25,91135
0911497H,101,Ecole maternelle école publique,Public,25,91135
0910519V,151,Ecole primaire La Butte,Public,25,91136
0911241E,101,Ecole maternelle Les Saules,Public,25,91136
0911735S,101,Ecole maternelle Les Apprentis Sorciers,Public,25,91156
0910414F,151,Ecole élémentaire  Apprentis Sorciers,Public,25,91156
0910292Y,101,Ecole Maternelle de la Plaine,Public,25,91159
0910290W,151,Ecole élémentaire Le Centre,Public,25,91159
0910712E,151,Ecole élémentaire Pierre et Marie Curie,Public,25,91161
0911324V,101,Ecole maternelle Le Parc du Château,Public,25,91161
0911387N,151,Ecole élémentaire La Fontaine,Public,25,91161
0911775K,151,Ecole élémentaire Louis Pasteur,Public,25,91161
0910713F,101,Ecole maternelle Louis Pasteur,Public,25,91161
0910777A,340,Collège Les Dines Chiens,Public,25,91161
0911018M,101,Ecole maternelle Les Saules,Public,25,91161
0911850S,101,Ecole maternelle Le Centre,Public,25,91161
0910785J,101,Ecole maternelle Les Roseaux,Public,25,91161
0910524A,101,Ecole maternelle Pauline Kergomard,Public,25,91161
0911304Y,151,Ecole élémentaire Le Parc du Château,Public,25,91161
0912378R,340,Ecole secondaire privée La Lumière du Savoir,Privé,25,91174
0910282M,151,Ecole élémentaire Jean Macé,Public,25,91174
0910571B,101,Ecole maternelle Léon Casse,Public,25,91174
0910572C,101,Ecole maternelle Henri Wallon,Public,25,91174
0910660Y,101,Ecole maternelle Théodore Steeg,Public,25,91174
0911024U,340,Collège Louise Michel,Public,25,91174
0911098Z,151,Ecole élémentaire Théodore Steeg,Public,25,91174
0911370V,101,Ecole maternelle Charles Baudelaire,Public,25,91174
0912101P,101,Ecole maternelle l'Indienne,Public,25,91174
0910277G,151,Ecole élémentaire Paul Bert,Public,25,91174
0910574E,101,Ecole maternelle Paul Langevin,Public,25,91174
0910885T,151,Ecole primaire privée Sainte Marie,Privé,25,91174
0911188X,151,Ecole élémentaire Jacques Prévert,Public,25,91174
0911209V,101,Ecole maternelle Arthur Rimbaud,Public,25,91174
0911588G,101,Ecole maternelle Le Paradis,Public,25,91174
0912353N,340,Ecole secondaire privée Groupe Scolaire Excellence,Privé,25,91174
0910573D,101,Ecole maternelle Louis Pasteur,Public,25,91174
0910620E,306,"Lycée polyvalent Robert Doisneau, lycée des métiers des services aux entreprises et de l'industrie",Public,25,91174
0910752Y,340,Collège Le Chantemerle,Public,25,91174
0910999S,101,Ecole maternelle La Source,Public,25,91174
0911189Y,151,Ecole élémentaire La Nacelle,Public,25,91174
0911208U,101,Ecole maternelle La Nacelle,Public,25,91174
0911386M,151,Ecole élémentaire Pressoir Prompt,Public,25,91174
0911489Z,390,Section d'enseignement général et professionnel adapté du Collège La Nacelle,Public,25,91174
0912113C,334,Section d'enseignement professionnel du lycée polyvalent Robert Doisneau,Public,25,91174
0912316Y,151,Ecole primaire Geneviève De Gaulle - Anthonioz - Germaine Tillion,Public,25,91174
0912329M,151,Ecole élémentaire privée la Lumière du Savoir,Privé,25,91174
0912161E,306,Lycée polyvalent privé Saint Léon,Privé,25,91174
0911605A,101,Ecole maternelle d'application Montagne des Glaises,Public,25,91174
0910274D,151,Ecole élémentaire Jacques Bourgoin,Public,25,91174
0910276F,151,Ecole élémentaire Jules Ferry,Public,25,91174
0910284P,153,Ecole élémentaire d'application Paul Langevin,Public,25,91174
0910693J,101,Ecole maternelle Frédéric Joliot-Curie,Public,25,91174
0911019N,101,Ecole maternelle Pauline Kergomard,Public,25,91174
0911443Z,340,Collège La Nacelle,Public,25,91174
0912352M,151,Ecole Elémentaire privée Groupe Scolaire Excellence,Privé,25,91174
