numero_uai,name_entity,Secteur,id_type,code_academy,id_town
0831055W,Section d'enseignement général et professionnel adapté du Collège Pierre de Coubertin,Public,390,23,83073
0831383C,Ecole primaire René Char,Public,151,23,83073
0831462N,Ecole primaire Jean Jaurès,Public,151,23,83073
0830456V,Ecole primaire Maurin Des Maures,Public,151,23,83075
0830455U,Ecole primaire,Public,151,23,83076
0830457W,Ecole primaire Joseph Ducret,Public,151,23,83077
0830458X,Ecole primaire Yves Codou,Public,151,23,83079
0830459Y,Ecole primaire Mons,Public,151,23,83080
0831619J,Ecole primaire du Lac,Public,151,23,83081
0831332X,Ecole primaire Marcel Pagnol,Public,151,23,83081
0831231M,Ecole maternelle Les Cerisiers,Public,101,23,83081
0831618H,Section d'enseignement général et professionnel adaptée du Collège de Montauroux,Public,390,23,83081
0831610Z,Collège Léonard de Vinci,Public,340,23,83081
0831362E,Ecole des Oliviers Montferrat,Public,151,23,83082
0830462B,Ecole primaire Gaston Magnan,Public,151,23,83082
0830463C,Ecole primaire Octave Vigne,Public,151,23,83083
0830464D,Ecole primaire Chemin Cafloche,Public,151,23,83084
0830742F,Ecole primaire La Motte,Public,151,23,83085
0831253L,Ecole maternelle La Motte,Public,101,23,83085
0830223S,Ecole maternelle Centre Village,Public,101,23,83086
0830467G,Ecole primaire Robert AYMARD,Public,151,23,83086
0831647P,Section d'enseignement professionnel LPO du val d'Argens,Public,334,23,83086
0830468H,Ecole primaire La Peyroua,Public,151,23,83086
0830958R,Collège La Peroua,Public,340,23,83086
0831282T,Ecole maternelle La Peyroua,Public,101,23,83086
0831646N,Lycée Polyvalent du Val d'Argens,Public,306,23,83086
0830888P,Ecole primaire La Ferrage,Public,151,23,83087
0831063E,Ecole maternelle Pablo Picasso,Public,101,23,83087
0830470K,Ecole primaire Blaise Pascal,Public,151,23,83088
0831308W,Ecole maternelle Blaise Pascal,Public,101,23,83088
0830472M,Ecole primaire Lei Marrounie,Public,151,23,83090
0830098F,Lycée général et technologique privé Saint Joseph,Privé,300,23,83090
0830224T,Ecole maternelle Les Oliviers,Public,101,23,83090
0830471L,Ecole primaire Le Chateau,Public,151,23,83090
0831188R,Collège privé Saint Joseph,Privé,340,23,83090
0830864N,Ecole primaire privée Externat Saint Joseph,Privé,151,23,83090
0831711J,ECOLE PRIMAIRE SIMONE VEIL,Public,151,23,83090
0830843R,Ecole primaire privée Sainte Geneviève,Privé,151,23,83090
0830922B,Collège Les Eucalyptus,Public,340,23,83090
0831773B,SAINT JOSEPH,Privé,151,23,83090
0831187P,Lycée professionnel privé Saint Joseph,Privé,320,23,83090
0830225U,Ecole maternelle Pierrefeu,Public,101,23,83091
0830473N,Ecole Elémentaire Anatole France,Public,151,23,83091
0830942Y,EEPU JEAN GIONO,Public,151,23,83092
0830946C,EMPU ALPHONSE DAUDET,Public,101,23,83092
0831713L,EEPU MARCEL PAGNOL,Public,151,23,83092
0830477T,Ecole primaire Jean de Florette,Public,151,23,83093
0831570F,Ecole maternelle Manon des Sources,Public,101,23,83093
0831248F,Ecole maternelle Marcel Aumeran,Public,101,23,83094
0830479V,Ecole primaire Marcel Aumeran,Public,151,23,83094
0830480W,EPPU DES BESSILLONS,Public,151,23,83095
0830481X,Ecole primaire Pourcieux,Public,151,23,83096
0831398U,Ecole maternelle Le petit Prince,Public,101,23,83097
0831251J,Ecole maternelle Joseph Pascal,Public,101,23,83097
0831415M,Ecole primaire Ecole M2,Public,151,23,83097
0830867S,Ecole primaire privée Sainte Bernadette,Privé,151,23,83098
0830226V,Ecole maternelle Charles Sandro,Public,101,23,83098
0831695S,Ecole secondaire privée - Collège Privé Antoine Chevrier,Privé,340,23,83098
0831755G,Ecole élementaire privée Antoine Chevrier rue Mauron,Privé,151,23,83098
0830484A,Ecole primaire Charles Sandro,Public,151,23,83098
0830485B,Ecole primaire Marcel Pagnol,Public,151,23,83098
0830974H,Ecole maternelle Marcel Pagnol,Public,101,23,83098
0831752D,SIMONE VEIL,Public,151,23,83099
0830227W,Ecole maternelle Fernand Mory,Public,101,23,83099
0830487D,Ecole primaire Les Oliviers,Public,151,23,83099
0831312A,Ecole maternelle Alphonse Daudet,Public,101,23,83099
0830486C,Ecole primaire Les Pins Parasols,Public,151,23,83099
0830168G,Collège Gabrielle Colette,Public,340,23,83099
0831394P,Ecole maternelle Lou Pitchoun,Public,101,23,83100
0831235S,Ecole primaire Lei Cigalos,Public,151,23,83100
0830892U,Ecole primaire Gérard Philipe,Public,151,23,83101
0830493K,Ecole primaire Le Plantier,Public,151,23,83102
0831656Z,Ecole maternelle Raymond Truc,Public,101,23,83102
0831697U,Ecole professionnelle privée - Centre Bien-être et Beauté Infantino,Privé,320,23,83103
0831075T,Ecole maternelle Jules Ferry,Public,101,23,83103
0831076U,EEPU PHILIPPE ROCCHI,Public,151,23,83103
0831074S,Ecole maternelle Jean Theisseire,Public,101,23,83103
0830973G,Ecole maternelle Albert Garcin,Public,101,23,83104
0831463P,Ecole primaire Léopold Carpe,Public,151,23,83104
0830500T,Ecole primaire Angele Gueit,Public,151,23,83106
0831309X,Ecole maternelle Le Grand Chène,Public,101,23,83106
0831645M,Collège Pierre Gassendi,Public,340,23,83106
0831712K,Ecole primaire Le Perrussier,Public,170,23,83107
0831310Y,Ecole maternelle La Bouverie,Public,101,23,83107
0831156F,Ecole primaire Jean Janin,Public,151,23,83107
0831333Y,Ecole primaire La Bouverie,Public,151,23,83107
0831474B,Collège André Cabasse,Public,340,23,83107
0830746K,Ecole primaire La Pinède,Public,151,23,83107
0830760A,Ecole maternelle Village,Public,101,23,83107
0831692N,Ecole Professionnelle privée FORMAPLUS,Privé,320,23,83107
0830404N,Ecole primaire Fernand Reynaud,Public,151,23,83108
0831283U,Ecole maternelle Victor Reymonenq,Public,101,23,83108
0830405P,Ecole Puits de Marin,Public,151,23,83110
0831387G,Ecole maternelle Rougiers,Public,101,23,83110
0831285W,Ecole maternelle Sainte-Anastasie,Public,101,23,83111
0830406R,Ecole primaire Sainte Anastasie,Public,151,23,83111
0831363F,Ecole maternelle Manon des Sources,Public,101,23,83112
0830893V,Ecole primaire Le Petit Prince,Public,151,23,83112
0831034Y,Ecole primaire Jean de Florette,Public,151,23,83112
0830844S,Ecole primaire privée Institution Don Bosco,Privé,151,23,83112
0830228X,Ecole maternelle Salvador Torres,Public,101,23,83112
0831621L,Ecole primaire la Deidiere,Public,151,23,83112
0830038R,Collège Romain Blache,Public,340,23,83112
0830106P,Collège privé Don Bosco,Privé,340,23,83112
0830409U,Ecole primaire Jean Taesca,Public,151,23,83113
0830410V,Ecole primaire Coopérative des Pallieres,Public,151,23,83114
0830229Y,Ecole maternelle Simon Lorière,Public,101,23,83115
0830914T,Ecole maternelle Siméon Fabre,Public,101,23,83115
0830943Z,Ecole primaire Siméon Fabre,Public,151,23,83115
0831128A,Ecole primaire Simon Lorière,Public,151,23,83115
0831064F,Ecole maternelle Les Virgiles,Public,101,23,83115
0831691M,Ecole secondaire de 1er cycle privée Léonard de Vinci,Privé,340,23,83115
0830039S,Collège Berty Albrecht,Public,340,23,83115
0830413Y,Ecole primaire Jean Jaurès,Public,151,23,83116
0830414Z,Ecole primaire Jean Moulin,Public,151,23,83116
0831555P,Ecole élémentaire Victor Hugo,Public,151,23,83116
0831364G,Ecole maternelle Paul Barles,Public,101,23,83116
0831442S,Collège Henri Matisse,Public,340,23,83116
0831562X,Section d'Enseignement Professionnel du Lycée Polyvalent de Saint-Maximin-la-Sainte-Baume,Public,334,23,83116
0830230Z,Ecole maternelle Paul Verlaine,Public,101,23,83116
0830845T,Ecole primaire privée Institution Sainte Marie-Madeleine,Privé,151,23,83116
0831400W,Ecole maternelle Le Grand Pin,Public,101,23,83116
0831559U,Lycée polyvalent Maurice Janetti,Public,306,23,83116
0831402Y,Ecole primaire Paul Barles,Public,151,23,83116
0831109E,Lycée agricole privé de Saint-Maximin,Privé,320,23,83116
0831727B,Ecole Secondaire privée Galilée,Privé,340,23,83116
0830959S,Collège Lei Garrus,Public,340,23,83116
0831674U,Ecole élémentaire privée Galilée,Privé,151,23,83116
0830415A,Ecole primaire St Paul en Foret,Public,151,23,83117
0830418D,Ecole primaire Francis Trivière Agay-St Raph,Public,151,23,83118
0831003P,Ecole primaire Boulouris,Public,151,23,83118
0831129B,Ecole primaire Le Petit Defends,Public,151,23,83118
0831404A,Ecole primaire Monge-Roustan,Public,151,23,83118
0831065G,Ecole maternelle l'Aspé,Public,101,23,83118
0831469W,Section d'enseignement professionnel du Lycée polyvalent Antoine de Saint-Exupéry,Public,334,23,83118
0830416B,Ecole Elémentaire Ernest Camail,Public,151,23,83118
0830866R,Ecole primaire privée Cours Stanislas,Privé,151,23,83118
0831551K,Lycée général privé Stanislas,Privé,302,23,83118
0830232B,Ecole maternelle Boulouris,Public,101,23,83118
0831734J,Ecole professionnelle privée Académie de la beauté,Privé,320,23,83118
0831748Z,Ecole Vivante La Source,Privé,151,23,83118
0830233C,Ecole maternelle La Lauve,Public,101,23,83118
0830972F,Ecole maternelle Jean Moulin,Public,101,23,83118
0830977L,Ecole primaire Les Arènes,Public,151,23,83118
0830231A,Ecole maternelle Leon Isnard,Public,101,23,83118
0830425L,Ecole primaire Les Tasses,Public,151,23,83118
0831071N,Ecole primaire L'Aspé,Public,151,23,83118
0831171X,Ecole maternelle Valescure,Public,101,23,83118
0831571G,Ecole maternelle Les Plaines,Public,101,23,83118
0830042V,Lycée polyvalent Antoine de Saint-Exupéry,Public,306,23,83118
0830075F,Collège Alphonse Karr,Public,340,23,83118
0830108S,Collège privé Stanislas,Privé,340,23,83118
0831116M,Collège L'Estérel,Public,340,23,83118
0830900C,EEPU LES LAURIERS,Public,151,23,83119
0830234D,Ecole maternelle l'Escouleto,Public,101,23,83119
0830869U,Ecole primaire privée Sainte Anne,Privé,151,23,83119
0830996G,Collège Moulin Blanc,Public,340,23,83119
0831155E,Ecole primaire Paul Cézanne,Public,151,23,83120
0831657A,Collège des Seize Fontaines,Public,340,23,83120
0831162M,EMPU SIMONE VEIL,Public,101,23,83120
0830235E,Ecole maternelle Charles Sandro,Public,101,23,83121
0831416N,Ecole primaire La Communale,Public,151,23,83121
0830433V,Ecole primaire Paulin Guichard,Public,151,23,83122
0830237G,Ecole maternelle Jean-Michel COUSTEAU,Public,101,23,83123
0830911P,Ecole Elémentaire Jean-Michel Cousteau,Public,151,23,83123
0831435J,Ecole maternelle La Vernette,Public,101,23,83123
0830846U,Ecole primaire privée Saint Jean,Privé,151,23,83123
0831426Z,Ecole primaire La Vernette,Public,151,23,83123
0830178T,Collège La Guicharde,Public,340,23,83123
0830976K,Ecole primaire Doisneau,Public,151,23,83124
0831723X,Ecole élémentaire privée Envole toi,Privé,170,23,83124
0831518Z,Ecole maternelle Les Quatre Vents,Public,101,23,83125
0830441D,Ecole primaire Les Quatre Vents,Public,151,23,83125
0830242M,Ecole maternelle Léo Lagrange,Public,101,23,83126
0830238H,Ecole maternelle Pierre Semard,Public,101,23,83126
0830446J,Ecole primaire Emile Malsert 1,Public,151,23,83126
0830894W,Ecole primaire Jean-Jacques Rousseau,Public,151,23,83126
0830901D,Ecole primaire Toussaint Merle,Public,151,23,83126
0830095C,Lycée général privé Sainte Marie,Privé,302,23,83126
0831567C,Ecole maternelle Georges Brassens,Public,101,23,83126
0831206K,Ecole primaire Marcel Pagnol,Public,151,23,83126
0830848W,Ecole primaire privée Sainte Thérèse,Privé,151,23,83126
0831035Z,Ecole primaire Jules Verne,Public,151,23,83126
0831036A,Ecole maternelle Amable Mabily,Public,101,23,83126
0831151A,Ecole primaire Victor Hugo,Public,151,23,83126
0830348C,Ecole primaire Ernest Renan,Public,151,23,83126
0830732V,Ecole maternelle Toussaint Merle,Public,101,23,83126
0830352G,Ecole primaire Léo Lagrange 1,Public,151,23,83126
0830447K,Ecole primaire Emile Malsert 2,Public,151,23,83126
0830050D,Lycée général et technologique Beaussier,Public,300,23,83126
0831052T,Collège Marie Curie,Public,340,23,83126
0831623N,section enseignement général et professionel adapté du Collège Sainte Marie,Privé,390,23,83126
0830731U,Ecole maternelle Eugenie Cotton,Public,101,23,83126
0830762C,Ecole maternelle Anatole France,Public,101,23,83126
0830912R,Ecole maternelle Jean-Jacques Rousseau,Public,101,23,83126
0830830B,Collège Paul Eluard,Public,340,23,83126
0830923C,Lycée polyvalent Paul Langevin - Lycée des métiers de l'industrie,Public,306,23,83126
0830180V,Collège Henri Wallon,Public,340,23,83126
0830241L,Ecole maternelle Edouard Vaillant,Public,101,23,83126
0830239J,Ecole maternelle Jean Jaurès,Public,101,23,83126
0830448L,Ecole primaire Jean-Baptiste Martini,Public,151,23,83126
0830353H,Ecole primaire Léo Lagrange 2,Public,151,23,83126
0830443F,Ecole Elémentaire Lucie Aubrac,Public,151,23,83126
0830763D,Ecole maternelle Jean Zay Le Floreal,Public,101,23,83126
0830937T,Ecole primaire Jean Zay,Public,151,23,83126
0831342H,Ecole maternelle Les Collines de Tamaris,Public,101,23,83126
0831234R,Ecole maternelle Victor Hugo,Public,101,23,83126
0831466T,Ecole maternelle Antoine de Saint-Exupéry,Public,101,23,83126
0831568D,Ecole élémentaire Georges Brassens,Public,151,23,83126
0831201E,Ecole maternelle Marie Mauron,Public,101,23,83126
0831196Z,Collège privé Sainte Marie,Privé,340,23,83126
0831501F,Section d'enseignement professionnel du Lycée polyvalent Paul Langevin,Public,334,23,83126
0831465S,Ecole primaire Antoine de Saint-Exupéry,Public,151,23,83126
0830925E,Collège Jean L'Herminier,Public,340,23,83126
0830716C,Section d'enseignement général et professionnel adapté du Collège Henri Wallon,Public,390,23,83126
0831445V,Ecole maternelle Marcel Pagnol,Public,101,23,83127
0830357M,Ecole primaire Jean Moulin,Public,151,23,83127
0830358N,Ecole primaire de la Gare,Public,151,23,83128
0830817M,Ecole maternelle Les Playes,Public,101,23,83129
0831041F,Ecole maternelle Le Brusc,Public,101,23,83129
0831013A,Section d'enseignement général et professionnel adapté du Collège Reynier,Public,390,23,83129
0830755V,Ecole primaire Carredon,Public,151,23,83129
0830243N,Ecole maternelle Reynier,Public,101,23,83129
0830051E,Collège Font de Fillol,Public,340,23,83129
0830359P,Ecole primaire Condorcet,Public,151,23,83129
0831051S,Ecole maternelle La Meynade,Public,101,23,83129
0831012Z,Collège Reynier,Public,340,23,83129
0830360R,Ecole primaire Reynier,Public,151,23,83129
0830244P,Ecole maternelle Le Belvedère,Public,101,23,83129
0831030U,Ecole primaire La Coudoulière  Eugène Montagne,Public,151,23,83129
0831044J,Ecole primaire Les Lones,Public,151,23,83129
0831200D,Ecole maternelle Frédéric Mistral,Public,101,23,83129
0831359B,Ecole primaire Marcel Dodero Le Brusc,Public,151,23,83129
0831354W,Lycée professionnel La Coudoulière,Public,320,23,83129
0831276L,Ecole maternelle Alphonse Daudet,Public,101,23,83130
0831311Z,Ecole maternelle Frédéric Mistral,Public,101,23,83130
0831399V,Ecole maternelle Jules Rimbaud,Public,101,23,83130
0830831C,Collège Vallée du Gapeau,Public,340,23,83130
0830369A,Ecole primaire Jean Moulin,Public,151,23,83130
0831297J,Ecole primaire Frédéric Mistral,Public,151,23,83130
0830849X,Ecole primaire privée Institution Notre-Dame,Privé,151,23,83130
0830245R,Ecole maternelle Houard-Sauvat,Public,101,23,83130
0830368Z,Ecole primaire Emile Astoin,Public,151,23,83130
0831246D,Ecole primaire Alphonse Daudet,Public,151,23,83130
0831355X,Collège Lou Castellas,Public,340,23,83130
0831174A,ECOLE MATERNELLE PUBLIQUE BRIGITTE VINAÏ,Public,101,23,83131
0831175B,ECOLE ELEMENTAIRE GUY MENUT,Public,151,23,83131
0831284V,Ecole maternelle André Franquin,Public,101,23,83132
0830372D,Ecole primaire Jean Aicard,Public,153,23,83132
0830373E,HUBERT ROUAUD,Public,151,23,83133
0830374F,Ecole primaire Jean Reynier,Public,151,23,83134
0830375G,Ecole primaire Paul Arène,Public,151,23,83135
0830376H,Ecole primaire Lucie Aubrac,Public,151,23,83136
0830266N,Ecole maternelle Pont-Du-Las,Public,101,23,83137
0830268R,Ecole maternelle Riviere-Neuve,Public,101,23,83137
0830270T,Ecole maternelle Saint-Jean-Du-Var,Public,101,23,83137
0830294U,Ecole primaire Polygone,Public,151,23,83137
0830816L,Ecole maternelle La Pinède,Public,101,23,83137
0831004R,Ecole primaire Claret,Public,151,23,83137
0830247T,Ecole maternelle Jean Aicard,Public,101,23,83137
0830248U,Ecole maternelle Barbes,Public,101,23,83137
0830267P,Ecole maternelle Camille Saint-Saens,Public,101,23,83137
0830269S,Ecole maternelle Rodeilhac,Public,101,23,83137
0830311M,Ecole primaire Frédéric Mistral,Public,151,23,83137
0830377J,Ecole primaire Aguillon,Public,151,23,83137
0830381N,Ecole primaire Brunet 1,Public,151,23,83137
0830978M,Ecole primaire Rodeilhac,Public,151,23,83137
0830298Y,ECOLE ELEMENTAIRE PONT-NEUF,Public,151,23,83137
0830851Z,Ecole primaire privée Jean XXIII,Privé,151,23,83137
0831163N,Ecole maternelle Jules Ferry,Public,101,23,83137
0831344K,Ecole maternelle Saint-Louis,Public,101,23,83137
0831385E,Ecole primaire Saint-Roch,Public,151,23,83137
0831139M,Ecole maternelle La Tauriac,Public,101,23,83137
0831153C,Ecole primaire Cite Des Pins,Public,151,23,83137
0831207L,Lycée technologique privé Marie France,Privé,301,23,83137
0831679Z,Ecole professionnelle privée SA Académie de Formation Varoise,Privé,320,23,83137
0830170J,Ecole primaire privée Notre-Dame-Des-Missions,Privé,151,23,83137
0831126Y,Ecole maternelle Claude Debussy,Public,101,23,83137
0831192V,Ecole primaire Trois-Quartiers,Public,151,23,83137
